Time,SP,PV,OP,Error
1792,-0.71303,-0.75162,-1.0014,0.10445
1793,-0.22946,-0.34443,-0.61799,0.42285
1794,-0.27248,-0.52094,-0.31414,0.927
1795,-0.71303,-0.27802,-1.1738,-1.6932
1796,-1.9004,-1.6167,-1.4544,-1.1891
1797,-1.9434,-1.4856,-2.0566,-1.8524
1798,-1.4599,-1.4909,-1.6268,0.031478
1799,-1.2844,-1.213,-1.5616,-0.34663
1800,-0.80079,-0.99629,-1.0666,0.69483
1801,-0.22946,-0.27802,-0.85224,0.17078
1802,-0.31723,-0.066562,-1.1086,-0.97018
1803,-0.096957,-0.17317,-0.61799,0.28355
1804,-0.5375,-0.69919,-0.48761,0.58206
1805,-0.58052,-0.37065,-1.0014,-0.83087
1806,-0.9333,-0.48074,-1.4544,-1.7728
1807,-1.1088,-1.5118,-0.72517,1.4643
1808,-0.9333,-1.3511,-0.65998,1.5306
1809,-0.71303,-0.77434,-1.0898,0.19068
1810,-1.2844,-0.82327,-1.734,-1.8259
1811,-1.7679,-1.3825,-1.903,-1.5672
1812,-1.4599,-1.4384,-1.6036,-0.16753
1813,-1.1088,-1.1501,-1.4544,0.091179
1814,-0.97632,-1.213,-1.1738,0.84076
1815,-1.0211,-1.4944,-0.83235,1.7363
1816,0.29884,0.12043,-0.70197,0.69483
1817,-0.22946,-0.52618,-0.36055,1.1127
1818,-0.096957,-0.37764,-0.23017,1.0597
1819,-0.58052,-0.5489,-0.70197,-0.15426
1820,-0.052215,-0.03161,-0.74395,-0.081292
1821,-0.9333,-0.96308,-0.78705,0.058011
1822,-0.97632,-0.64502,-1.4124,-1.3151
1823,-1.2396,-1.4507,-0.89422,0.72799
1824,-1.1518,-1.3283,-0.98262,0.60196
1825,-0.80079,-0.76735,-1.2158,-0.17416
1826,-0.75605,-0.86172,-0.93953,0.35652
1827,-0.9333,-1.0575,-0.87434,0.41622
1828,-1.0211,-1.0225,-1.1086,-0.054758
1829,-1.2844,-1.0487,-1.6268,-0.97018
1830,-1.5476,-1.4349,-1.6036,-0.5191
1831,-1.6354,-1.2392,-1.9914,-1.6004
1832,-2.6473,-2.3751,-2.2257,-1.1891
1833,-1.4169,-1.9155,-1.2809,1.8092
1834,-0.44801,-0.46851,-1.3461,0.051378
1835,-0.096957,-0.25006,-0.78705,0.57542
1836,0.12331,0.16762,-0.70197,-0.16089
1837,-0.1417,0.031304,-0.83235,-0.66504
1838,-0.84381,-0.5157,-1.197,-1.2952
1839,-0.58052,-0.33744,-1.239,-0.95691
1840,-0.5375,-0.57337,-0.87434,0.10445
1841,-0.75605,-0.81104,-0.93953,0.16415
1842,-0.40499,-0.4423,-0.78705,0.11771
1843,-0.88855,-0.74988,-1.1318,-0.5788
1844,-1.0211,-1.1291,-0.95941,0.34988
1845,-0.88855,-1.1046,-1.0014,0.76779
1846,-1.8557,-1.4349,-1.9494,-1.7065
1847,-1.2844,-1.6324,-1.1318,1.2454
1848,-1.3721,-1.545,-1.4124,0.57542
1849,-1.7679,-1.5258,-1.9682,-1.0232
1850,-1.5924,-1.6551,-1.6688,0.14425
1851,-1.6801,-2.1742,-1.197,1.7761
1852,-0.84381,-1.0522,-1.2809,0.74126
1853,-0.80079,-0.93687,-1.1738,0.46929
1854,-0.40499,-0.95085,-0.5296,2.0481
1855,0.12331,-0.34967,-0.23017,1.8026
1856,-0.62526,-0.30773,-1.2158,-1.2421
1857,-0.49276,-0.69919,-0.63678,0.75453
1858,-1.1518,-0.94386,-1.3461,-0.85741
1859,-0.27248,-0.29375,-1.0014,0.064645
1860,-0.18472,0.012081,-1.0478,-0.75791
1861,-1.0211,-0.82327,-1.1086,-0.81097
1862,-0.75605,-0.82852,-0.98262,0.23048
1863,-1.4169,-1.3388,-1.3892,-0.3798
1864,-1.5924,-1.7355,-1.2809,0.44939
1865,-1.4169,-1.4699,-1.3693,0.11771
1866,-1.4169,-1.379,-1.5196,-0.22723
1867,-1.5046,-1.3178,-1.734,-0.79771
1868,-1.9004,-1.5992,-2.0102,-1.2554
1869,-1.4599,-1.6796,-1.4124,0.74789
1870,-1.5476,-1.3825,-1.8411,-0.71811
1871,-1.3721,-1.4087,-1.6036,0.058011
1872,-0.84381,-1.1291,-1.0246,1.0331
1873,-0.49276,-0.48074,-1.0898,-0.074658
1874,-0.62526,-0.64152,-1.0478,0.024844
1875,-0.49276,-0.68172,-0.78705,0.68819
1876,-0.22946,-0.42482,-0.5296,0.72799
1877,-0.66828,-0.89143,-0.5528,0.80759
1878,-0.58052,-0.41259,-1.0666,-0.67167
1879,-0.40499,-0.22559,-1.0666,-0.70484
1880,-0.97632,-1.213,-0.68318,0.84076
1881,-1.0641,-1.2287,-0.85224,0.56216
1882,-0.80079,-1.1081,-0.76716,1.1194
1883,-0.66828,-0.79531,-0.83235,0.44275
1884,-1.2844,-0.74114,-1.7958,-2.1377
1885,-1.4599,-0.99104,-1.861,-1.8657
1886,-1.2844,-1.3895,-1.1086,0.32335
1887,-1.6801,-1.8194,-1.2622,0.42949
1888,-1.0641,-1.1763,-1.3461,0.36315
1889,-0.052215,-0.15569,-0.87434,0.38969
1890,-0.36025,-0.659,-0.48761,1.1127
1891,-0.096957,0.055771,-0.70197,-0.58544
1892,0.12331,0.30917,-0.63678,-0.6982
1893,-0.27248,-0.30074,-0.37933,0.091179
1894,-0.0091931,0.043537,-0.51082,-0.20069
1895,-0.62526,-0.31297,-0.98262,-1.2222
1896,-0.31723,-0.64502,-0.27215,1.2255
1897,-0.052215,0.19034,-0.87434,-0.92374
1898,-0.052215,-0.17317,-0.40253,0.45602
1899,-0.58052,-0.22559,-1.0478,-1.3815
1900,-0.5375,-0.28326,-1.0246,-0.99671
1901,-0.18472,-0.21686,-0.59479,0.11108
1902,-0.97632,-0.81628,-1.0246,-0.66504
1903,-1.1088,-0.97706,-1.197,-0.56554
1904,-0.71303,-1.1029,-0.5296,1.4378
1905,-1.7249,-1.3178,-1.7759,-1.6468
1906,-0.84381,-0.98755,-0.87434,0.49582
1907,-0.18472,-0.66599,-0.18818,1.8159
1908,-0.096957,-0.39686,-0.20696,1.1326
1909,0.21108,0.25675,-0.42242,-0.16089
1910,-0.27248,-0.33919,-0.36055,0.23712
1911,-0.36025,-0.51395,-0.37933,0.56216
1912,-0.62526,-0.24132,-1.0898,-1.4942
1913,-0.27248,-0.65026,-0.12299,1.4179
1914,-0.40499,-0.30948,-0.65998,-0.38643
1915,0.078571,0.15713,-0.51082,-0.29356
1916,-0.88855,-0.71492,-0.83235,-0.71147
1917,0.2541,-0.017629,-0.14619,1.0464
1918,-0.75605,-0.51744,-0.85224,-0.95028
1919,-0.9333,-0.66774,-1.0898,-1.063
1920,-1.3291,-1.0085,-1.3892,-1.2952
1921,-1.3291,-0.99978,-1.6036,-1.3284
1922,-1.4169,-1.0802,-1.6887,-1.3616
1923,-1.0641,-1.0452,-1.197,-0.13436
1924,-0.80079,-1.1536,-0.65998,1.2918
1925,-0.27248,-0.45803,-0.59479,0.68819
1926,-0.096957,-0.38987,-0.25337,1.1061
1927,0.38661,0.30917,-0.20696,0.31672
1928,0.2541,0.55908,-0.48761,-1.1426
1929,-0.5375,-0.49298,-0.37933,-0.20069
1930,0.6499,0.53112,-0.0578,0.48919
1931,-0.31723,-0.11549,-0.51082,-0.78444
1932,-0.75605,-0.74988,-0.63678,-0.068025
1933,-0.18472,-0.59783,-0.099787,1.5572
1934,-0.62526,-0.84774,-0.40253,0.80759
1935,-0.31723,-0.68172,-0.16498,1.3648
1936,-0.80079,-0.64502,-0.83235,-0.6385
1937,-1.4169,-0.88794,-1.5616,-2.0912
1938,-0.62526,-0.96483,-0.57601,1.252
1939,-0.97632,-0.6957,-1.3041,-1.1227
1940,-1.1518,-0.72541,-1.5616,-1.6866
1941,-1.3721,-1.2217,-1.3693,-0.65177
1942,-1.0641,-1.4245,-0.76716,1.3051
1943,-0.27248,-0.20812,-0.95941,-0.2604
1944,0.078571,-0.35317,-0.099787,1.6434
1945,-0.1417,-0.37239,-0.14619,0.8673
1946,-0.75605,-0.28326,-1.2622,-1.8392
1947,-0.36025,-0.44579,-0.59479,0.30345
1948,0.12331,-0.27627,0.049377,1.524
1949,-0.36025,-0.17666,-0.59479,-0.71811
1950,0.035549,0.1082,-0.5296,-0.27366
1951,-0.84381,-0.24831,-1.3041,-2.3101
1952,-1.0211,-0.77259,-1.197,-1.0033
1953,-0.5375,-0.35666,-1.0898,-0.71811
1954,-0.62526,-0.47725,-1.0478,-0.5987
1955,-0.80079,-0.8792,-0.70197,0.25038
1956,-0.9333,-1.0452,-0.78705,0.36978
1957,-1.3291,-1.1256,-1.3461,-0.85077
1958,-0.97632,-0.82327,-1.239,-0.6385
1959,-1.2844,-0.87046,-1.6887,-1.6468
1960,-0.84381,-0.5856,-1.4124,-1.0299
1961,-0.22946,-0.49822,-0.63678,1.0066
1962,-0.40499,-0.77085,-0.40253,1.3648
1963,-0.052215,0.055771,-0.80914,-0.41297
1964,0.29884,0.48044,-0.65998,-0.67167
1965,0.29884,0.51015,-0.57601,-0.78444
1966,-0.44801,-0.43356,-0.37933,-0.081292
1967,-1.3721,-1.2182,-0.95941,-0.66504
1968,-0.49276,-0.62055,-0.70197,0.45602
1969,-0.71303,-0.42832,-1.2158,-1.1227
1970,-0.62526,-0.93163,-0.44563,1.126
1971,-0.49276,-0.79007,-0.44563,1.0995
1972,-0.62526,-0.73415,-0.5528,0.37642
1973,-0.66828,-0.1085,-1.4124,-2.1642
1974,-0.36025,-0.49298,-0.5296,0.48255
1975,-1.4599,-0.839,-1.734,-2.4428
1976,-1.5924,-1.6272,-1.1738,0.038111
1977,-1.1518,-1.178,-1.197,0.031478
1978,-1.5924,-1.6429,-1.324,0.097812
1979,-0.66828,-0.83726,-0.98262,0.60196
1980,0.035549,-0.45453,-0.20696,1.8623
1981,-0.44801,-0.45103,-0.5528,-0.014957
1982,-0.75605,-0.88619,-0.5296,0.44939
1983,-0.49276,-0.22734,-1.1318,-1.0365
1984,-0.5375,-0.53142,-0.74395,-0.054758
1985,-1.2396,-1.3371,-0.83235,0.29682
1986,-0.36025,-0.44404,-0.68318,0.29682
1987,0.16633,0.047033,-0.33734,0.46265
1988,-0.22946,-0.17841,-0.36055,-0.20733
1989,-0.66828,-0.75687,-0.23017,0.29682
1990,-1.2396,-0.95085,-0.91743,-1.1692
1991,-0.97632,-0.95959,-0.78705,-0.12109
1992,-0.75605,-0.72716,-0.83235,-0.15426
1993,-1.4599,-0.99279,-1.5616,-1.8591
1994,-0.97632,-1.1658,-0.85224,0.66166
1995,-1.2396,-1.2846,-0.98262,0.097812
1996,-1.1966,-1.1501,-0.95941,-0.24713
1997,-0.49276,-0.73415,-0.5528,0.8872
1998,0.21108,0.19208,-0.37933,0.084545
1999,-0.0091931,-0.34967,0.19965,1.2918
2000,-0.75605,-0.6223,-0.48761,-0.55227
2001,-0.18472,-0.59609,0.17644,1.5505
2002,-0.58052,-0.61531,-0.23017,0.097812
2003,-0.22946,0.0068377,-0.57601,-0.91048
2004,0.21108,0.20781,-0.14619,0.024844
2005,-0.49276,-0.33395,-0.27215,-0.63187
2006,-0.66828,-0.84425,-0.12299,0.62849
2007,-0.36025,-0.2186,-0.5296,-0.5589
2008,-0.44801,-0.57861,-0.16498,0.46929
2009,-0.49276,-0.79007,-0.015813,1.0995
2010,0.12331,0.055771,-0.12299,0.26365
2011,-0.97632,-0.659,-0.70197,-1.2621
2012,-1.3291,-1.0627,-0.95941,-1.0896
2013,-0.49276,-0.49123,-0.59479,-0.034857
2014,-0.31723,-0.70968,0.049377,1.4709
2015,0.078571,-0.16268,0.049377,0.92036
2016,0.078571,0.26548,-0.12299,-0.70484
2017,0.16633,-0.15744,0.58747,1.2388
2018,-0.40499,-0.0019003,-0.37933,-1.5539
2019,-0.31723,-0.31647,0.027279,-0.02159
2020,-0.052215,-0.096271,0.092469,0.16415
2021,-0.5375,-0.40035,-0.12299,-0.55227
2022,-0.27248,-0.38463,0.092469,0.40959
2023,0.91491,0.56957,0.75542,1.3648
2024,0.2541,0.3249,0.28362,-0.25376
2025,0.43135,0.30568,0.54107,0.50245
2026,-0.22946,-0.036852,0.049377,-0.74464
2027,-0.88855,-0.67648,-0.33734,-0.85741
2028,-0.9333,-0.86871,-0.46772,-0.3002
2029,-0.18472,-0.34967,-0.18818,0.61522
2030,-0.096957,-0.22035,-0.081003,0.46265
2031,0.56213,0.42277,0.17644,0.56216
2032,0.16633,-0.056076,0.56427,0.85403
2033,0.6499,0.63248,0.34881,0.10445
2034,-0.18472,-0.059571,0.11125,-0.48593
2035,0.16633,-0.098019,0.58747,1.0132
2036,0.47437,0.055771,0.90569,1.6169
2037,-0.052215,-0.31472,0.47919,0.99333
2038,0.34358,0.6185,-0.081003,-1.0232
2039,-0.0091931,-0.22385,0.49908,0.81423
2040,-0.62526,-0.50871,-0.23017,-0.4793
2041,0.29884,0.07849,0.26484,0.85403
2042,-0.71303,-0.41958,-0.5296,-1.1559
2043,-0.36025,-0.64152,-0.015813,1.0464
2044,-0.1417,-0.54715,0.30682,1.5306
2045,-0.36025,-0.52968,-0.037911,0.62186
2046,-0.49276,-0.42482,-0.33734,-0.28693
2047,-0.49276,-0.56463,-0.20696,0.24375
2048,-0.1417,0.027809,-0.29536,-0.65177
2049,0.38661,0.25849,0.21843,0.50909
2050,0.34358,0.28471,0.30682,0.24375
2051,0.7824,0.64297,0.414,0.57542
2052,0.16633,0.022566,0.54107,0.55552
2053,0.7824,1.1568,0.0040758,-1.3748
2054,0.035549,0.39306,-0.18818,-1.3549
2055,0.21108,0.35112,0.0040758,-0.5191
2056,-0.096957,0.043537,0.069266,-0.539
2057,-0.27248,-0.20987,-0.12299,-0.25376
2058,-0.22946,0.029557,-0.5528,-0.99671
2059,-0.49276,-0.45977,-0.27215,-0.15426
2060,-0.75605,-0.65376,-0.44563,-0.43287
2061,-0.62526,-0.040348,-1.0898,-2.2571
2062,-1.4599,-1.3947,-0.76716,-0.33336
2063,-1.1088,-1.3213,-0.57601,0.74126
2064,-0.80079,-1.1606,-0.40253,1.3184
2065,-0.49276,-0.84774,-0.099787,1.3184
2066,0.82715,0.25675,0.60626,2.2139
2067,0.95793,0.45422,0.99408,1.9685
2068,-0.052215,0.12393,0.049377,-0.67167
2069,-0.1417,-0.0753,-0.037911,-0.2604
2070,-0.18472,-0.27278,0.027279,0.32335
2071,0.2541,0.33539,-0.12299,-0.29356
2072,-0.0091931,-0.12423,0.21843,0.43612
2073,-0.27248,0.22878,-0.65998,-1.9188
2074,0.2541,0.48219,-0.29536,-0.85077
2075,-0.096957,-0.3654,0.30682,1.0132
2076,-0.36025,-0.12249,-0.44563,-0.92374
2077,-0.71303,-0.74288,-0.36055,0.071278
2078,-0.36025,-0.3287,-0.37933,-0.14099
2079,-0.75605,-0.63453,-0.70197,-0.50583
2080,-1.5924,-1.5835,-0.91743,-0.12773
2081,-1.9434,-1.7443,-1.4544,-0.87068
2082,-1.6354,-1.8526,-1.0014,0.72799
2083,-0.44801,-0.69919,-0.72517,0.927
2084,0.21108,-0.015881,-0.36055,0.87393
2085,0.078571,-0.28152,0.17644,1.3714
2086,-0.0091931,-0.29026,0.15766,1.0663
2087,0.2541,0.15189,0.069266,0.40295
2088,-0.44801,-0.29375,-0.36055,-0.61197
2089,-0.22946,-0.37764,-0.14619,0.54889
2090,-0.40499,-0.6555,-0.099787,0.927
2091,-0.71303,-0.86871,-0.33734,0.54889
2092,-0.5375,-0.78832,-0.27215,0.92036
2093,-0.22946,-0.18365,-0.61799,-0.18743
2094,-0.36025,-0.022872,-0.83235,-1.3019
2095,-0.97632,-0.92464,-0.65998,-0.25376
2096,-0.97632,-0.59434,-1.2622,-1.5075
2097,-0.88855,-1.2444,-0.48761,1.2985
2098,-1.5046,-1.4245,-1.155,-0.39306
2099,-1.6354,-1.3441,-1.6268,-1.2023
2100,-1.4599,-1.8893,-0.83235,1.5439
2101,-0.97632,-1.2584,-0.93953,1.0132
2102,-0.31723,-0.24482,-1.0246,-0.29356
2103,-0.22946,-0.50696,-0.33734,1.0398
2104,-0.62526,-0.3322,-0.93953,-1.1493
2105,-0.49276,-0.71143,-0.31414,0.80096
2106,-0.97632,-1.2287,-0.37933,0.90046
2107,-0.40499,-0.75162,-0.29536,1.2918
2108,-0.44801,-0.66599,-0.36055,0.80096
2109,-0.1417,-0.38463,-0.12299,0.91373
2110,-0.40499,-0.49298,-0.27215,0.31008
2111,-0.58052,-0.26579,-0.87434,-1.2289
2112,-0.40499,-0.57861,-0.31414,0.63512
2113,-1.2396,-1.2147,-0.80914,-0.16753
2114,-1.1088,-1.0575,-0.89422,-0.2604
2115,-1.0641,-1.365,-0.65998,1.0796
2116,-1.3291,-1.4105,-1.0246,0.23048
2117,-1.2396,-1.0312,-1.3693,-0.86404
2118,-0.66828,-0.95784,-0.68318,1.0597
2119,-0.36025,-0.80405,-0.23017,1.6633
2120,-0.096957,-0.27278,-0.40253,0.66166
2121,0.035549,-0.31822,0.027279,1.3449
2122,0.12331,-0.42482,0.3908,2.0879
2123,-0.62526,-0.23433,-0.87434,-1.5208
2124,-0.80079,-0.43531,-1.0666,-1.4345
2125,-0.66828,-1.0365,-0.36055,1.3582
2126,-0.9333,-0.92638,-0.74395,-0.081292
2127,-0.5375,-0.40385,-0.89422,-0.539
2128,-1.2396,-0.83726,-1.4124,-1.6004
2129,-1.0641,-0.86696,-1.2622,-0.81097
2130,-1.3291,-1.3353,-1.1086,-0.054758
2131,-1.4599,-1.3528,-1.3041,-0.49257
2132,-1.1088,-1.4577,-0.70197,1.2587
2133,-0.80079,-0.79531,-1.0898,-0.068025
2134,-0.44801,-0.24831,-0.95941,-0.78444
2135,-0.22946,-0.23608,-0.5528,0.011577
2136,-0.22946,-0.45103,-0.099787,0.82749
2137,-1.0641,-0.75512,-1.0246,-1.2355
2138,-0.1417,-0.042095,-0.68318,-0.38643
2139,-0.27248,-0.38637,-0.42242,0.41622
2140,0.035549,0.35286,-0.65998,-1.2023
2141,-0.80079,-0.85298,-0.37933,0.15088
2142,-0.36025,-0.53842,-0.36055,0.65502
2143,-0.75605,-0.57337,-0.85224,-0.73801
2144,-1.1966,-0.96833,-1.1086,-0.93701
2145,-0.66828,-0.53492,-0.95941,-0.54563
2146,-1.4169,-1.538,-0.72517,0.37642
2147,-1.3721,-1.4245,-0.91743,0.11771
2148,-1.0641,-1.1343,-0.93953,0.20395
2149,-1.1088,-1.1029,-1.0478,-0.087925
2150,-0.62526,-1.1483,-0.33734,1.9486
2151,-0.44801,-0.4021,-0.76716,-0.20069
2152,-0.0091931,0.045285,-0.44563,-0.20733
2153,-0.1417,-0.47725,0.24163,1.2653
2154,0.078571,0.3651,-0.46772,-1.0829
2155,0.12331,0.038295,0.11125,0.32998
2156,-0.096957,0.036547,-0.18818,-0.51247
2157,-0.1417,-0.28501,0.092469,0.53562
2158,0.078571,-0.22559,0.47919,1.1592
2159,-0.18472,-0.17317,0.11125,-0.054758
2160,0.2541,0.38432,-0.015813,-0.4793
2161,0.29884,-0.052581,0.69023,1.3515
2162,-0.31723,0.0068377,-0.18818,-1.2488
2163,-0.84381,-0.44579,-0.57601,-1.5606
2164,-0.75605,-0.6223,-0.5528,-0.55227
2165,-0.97632,-0.64327,-0.89422,-1.3218
2166,-0.84381,-1.0679,-0.36055,0.80096
2167,-0.58052,-0.66599,-0.51082,0.29018
2168,-0.0091931,-0.092776,-0.12299,0.31672
2169,-0.052215,-0.050833,-0.0578,-0.0083233
2170,0.43135,0.16762,0.62946,1.0265
2171,0.078571,-0.13996,0.62946,0.83413
2172,0.51911,0.52937,0.32561,-0.0083233
2173,0.95793,0.44898,1.2504,1.9884
2174,0.60688,0.65869,0.69023,-0.16089
2175,0.38661,0.69889,0.24163,-1.1625
2176,0.035549,0.13267,0.26484,-0.36653
2177,-0.62526,-0.29026,-0.23017,-1.3085
2178,-0.052215,-0.31647,0.414,0.99997
2179,-0.22946,-0.11724,0.11125,-0.4395
2180,-0.49276,-0.28326,-0.16498,-0.82424
2181,-0.27248,-0.068309,-0.36055,-0.79107
2182,-0.31723,-0.21336,-0.20696,-0.41297
2183,-0.66828,-0.33045,-0.65998,-1.3218
2184,-0.096957,-0.42133,0.24163,1.2255
2185,-0.40499,-0.5856,0.0040758,0.66166
2186,0.51911,0.33014,0.30682,0.74789
2187,1.1782,0.69539,0.97088,1.9021
2188,0.69464,0.73035,0.58747,-0.094559
2189,0.7824,0.8754,0.49908,-0.30683
2190,0.60688,0.95404,0.13446,-1.282
2191,0.73938,0.95579,0.26484,-0.77781
2192,-0.0091931,-0.16268,0.56427,0.58206
2193,0.12331,-0.073552,0.37201,0.75453
2194,0.43135,0.13441,0.62946,1.1525
2195,0.34358,0.61151,0.069266,-0.99671
2196,0.2541,0.23403,0.37201,0.091179
2197,0.2541,0.19907,0.30682,0.22385
2198,-0.49276,-0.4755,0.049377,-0.094559
2199,0.12331,0.30393,-0.16498,-0.6783
2200,0.43135,0.40529,0.21843,0.12435
2201,0.078571,0.35985,-0.12299,-1.063
2202,-0.40499,-0.26404,-0.0578,-0.5589
2203,0.078571,-0.20113,0.26484,1.0663
2204,0.29884,0.1781,0.26484,0.47592
2205,0.73938,0.1449,0.97088,2.3001
2206,0.6499,0.11868,1.0129,2.0547
2207,1.2229,0.97152,0.95099,1.0265
2208,1.3985,1.7195,0.54107,-1.136
2209,0.21108,0.65869,0.21843,-1.6866
2210,0.51911,0.22354,0.8637,1.1525
2211,0.7824,0.74083,0.62946,0.20395
2212,0.69464,0.4752,0.92889,0.87393
2213,0.29884,0.39131,0.414,-0.33336
2214,0.38661,0.095966,0.77862,1.126
2215,0.43135,0.83345,0.049377,-1.5009
2216,0.12331,0.52937,-0.18818,-1.534
2217,-0.36025,0.14839,-0.5296,-1.9519
2218,-0.22946,-0.53842,0.30682,1.1592
2219,-0.27248,-0.23258,-0.12299,-0.16753
2220,-0.58052,-0.49997,-0.23017,-0.34
2221,-0.096957,-0.43705,0.19965,1.2852
2222,0.73938,0.055771,0.92889,2.6384
2223,0.47437,0.13616,0.62946,1.3117
2224,0.91491,0.91384,0.45599,0.058011
2225,1.3107,1.37,0.64824,-0.14763
2226,0.56213,0.8352,0.32561,-1.0033
2227,0.91491,1.2284,0.30682,-1.136
2228,0.51911,0.38607,0.75542,0.53562
2229,0.035549,-0.047338,0.47919,0.31672
2230,0.73938,0.96977,0.11125,-0.83087
2231,0.47437,0.64297,0.24163,-0.61197
2232,0.21108,-0.077047,0.64824,1.1061
2233,0.38661,0.41053,0.30682,-0.068025
2234,-0.052215,-0.24132,0.43389,0.71473
2235,-0.97632,-0.65201,-0.57601,-1.2886
2236,-0.62526,-0.49822,-0.48761,-0.5191
2237,-0.36025,-0.67473,0.027279,1.1724
2238,0.34358,-0.19239,0.54107,2.0547
2239,0.47437,0.27422,0.34881,0.78769
2240,-0.0091931,-0.010638,0.13446,0.0049436
2241,0.56213,0.54335,0.30682,0.10445
2242,0.82715,0.62549,0.77862,0.81423
2243,1.1352,0.78627,1.2084,1.3913
2244,0.6499,1.1236,0.11125,-1.7596
2245,0.43135,0.47345,0.62946,-0.13436
2246,0.60688,0.38257,0.75542,0.8872
2247,0.91491,0.95579,0.54107,-0.10119
2248,0.56213,0.95229,0.069266,-1.4478
2249,-0.27248,0.012081,-0.0578,-1.0962
2250,0.34358,0.45422,0.11125,-0.3997
2251,0.29884,0.46995,0.027279,-0.63187
2252,0.29884,0.29694,0.26484,0.024844
2253,0.035549,0.12393,0.049377,-0.33336
2254,-0.75605,-0.29899,-0.70197,-1.7795
2255,-0.5375,-0.50521,-0.40253,-0.15426
2256,-0.49276,-0.52618,-0.31414,0.097812
2257,0.078571,-0.42832,0.45599,1.9287
2258,0.2541,-0.063066,0.47919,1.2189
2259,1.0027,0.9453,0.34881,0.27692
2260,0.078571,0.5853,-0.31414,-1.9188
2261,0.47437,0.83171,-0.14619,-1.3284
2262,1.0027,0.6884,0.82061,1.252
2263,0.7824,1.2686,-0.037911,-1.7994
2264,0.73938,0.58005,0.71343,0.64839
2265,0.2541,0.30218,0.30682,-0.16753
2266,0.34358,0.81598,-0.20696,-1.7728
2267,-0.0091931,0.26374,-0.14619,-1.0365
2268,0.6499,0.19907,0.8637,1.7495
2269,0.21108,0.4752,0.13446,-0.99008
2270,-0.58052,-0.20987,-0.36055,-1.4412
2271,-0.22946,-0.28851,-0.037911,0.21058
2272,-0.84381,-0.70793,-0.40253,-0.56554
2273,-0.66828,-0.75512,-0.36055,0.29018
2274,-0.58052,-0.71667,-0.23017,0.48255
2275,-0.49276,-0.26754,-0.63678,-0.88394
2276,0.56213,-0.12249,0.71343,2.6318
2277,0.2541,-0.066562,0.54107,1.2321
2278,0.38661,0.46471,0.11125,-0.27366
2279,0.38661,0.31267,0.49908,0.30345
2280,1.0027,0.9488,0.54107,0.26365
2281,0.60688,0.37034,0.8637,0.93363
2282,0.2541,0.45422,0.13446,-0.74464
2283,0.078571,-0.056076,0.45599,0.51572
2284,0.16633,-0.33919,0.8637,1.9287
2285,-0.052215,-0.20113,0.34881,0.56216
2286,0.078571,0.033052,0.15766,0.17741
2287,0.035549,0.33888,-0.18818,-1.1493
2288,-0.62526,-0.659,0.092469,0.091179
2289,-0.44801,-0.63453,0.13446,0.68156
2290,-0.44801,-0.66949,0.15766,0.81423
2291,-0.052215,0.08548,-0.12299,-0.52573
2292,-0.31723,-0.62055,0.3908,1.1326
2293,-0.27248,-0.38812,0.11125,0.42285
2294,0.38661,0.70064,-0.14619,-1.1692
2295,0.6499,1.0676,-0.0578,-1.5473
2296,1.1782,1.0659,0.77862,0.49582
2297,1.0457,1.1638,0.71343,-0.38643
2298,0.6499,0.56607,0.99408,0.35652
2299,0.38661,0.71637,0.34881,-1.2289
2300,0.21108,0.38257,0.34881,-0.6385
2301,0.91491,0.34587,1.3156,2.2139
2302,0.34358,0.76705,0.13446,-1.5871
2303,0.38661,0.67617,0.13446,-1.0763
2304,0.34358,0.51015,0.28362,-0.61197
2305,0.34358,0.10296,0.84381,0.93363
2306,-0.052215,0.015576,0.414,-0.2604
2307,-0.5375,-0.44579,0.11125,-0.3798
2308,-0.18472,0.0068377,-0.037911,-0.73801
2309,-0.84381,-0.90192,0.0040758,0.17078
2310,-0.44801,-0.45977,-0.081003,0.018211
2311,-0.40499,-0.53842,0.11125,0.48255
2312,0.078571,-0.077047,0.21843,0.59532
2313,0.91491,0.88064,0.414,0.18405
2314,0.47437,0.88414,0.027279,-1.5274
2315,0.6499,0.51015,0.71343,0.56879
2316,0.7824,1.0519,0.3908,-0.97681
2317,0.60688,0.88938,0.19965,-1.0365
2318,0.21108,0.55034,0.11125,-1.2753
2319,0.51911,0.802,0.21843,-1.0431
2320,0.16633,0.27946,0.32561,-0.4196
2321,0.078571,-0.22734,0.73664,1.1658
2322,0.38661,0.20432,0.62946,0.71473
2323,0.82715,0.31092,1.1432,2.0083
2324,0.078571,0.49092,0.0040758,-1.5606
2325,-0.27248,-0.23783,0.24163,-0.14763
2326,-0.27248,-0.34618,0.13446,0.26365
2327,-0.1417,-0.050833,0.11125,-0.35326
2328,0.078571,0.068004,0.11125,0.044744
2329,0.51911,0.45597,0.43389,0.27028
2330,0.38661,0.48044,0.43389,-0.33336
2331,0.91491,1.1218,0.45599,-0.73137
2332,0.47437,1.1183,-0.099787,-2.4163
2333,0.43135,0.80724,0.11125,-1.4014
2334,0.82715,0.68316,0.75542,0.59532
2335,0.95793,0.75307,0.95099,0.83413
2336,0.60688,0.53112,0.79741,0.32335
2337,0.43135,0.9453,0.027279,-1.9254
2338,-0.31723,-0.21336,0.24163,-0.41297
2339,-0.18472,0.095966,0.0040758,-1.0763
