Time,PV
8465,-1.2896
8466,-1.0007
8467,-1.2896
8468,-1.2896
8469,-1.2896
8470,-1.0007
8471,-1.0007
8472,-1.0007
8473,-1.0007
8474,-0.71178
8475,-0.71178
8476,-0.71178
8477,-0.71178
8478,-0.71178
8479,-0.71178
8480,-0.71178
8481,-0.71178
8482,-1.0007
8483,-0.71178
8484,-0.71178
8485,-1.2896
8486,-1.0007
8487,-1.0007
8488,-1.0007
8489,-1.0007
8490,-0.42975
8491,-0.71178
8492,-0.71178
8493,-0.71178
8494,-0.42975
8495,-0.42975
8496,-0.71178
8497,-0.42975
8498,-0.71178
8499,-0.14084
8500,-0.42975
8501,-0.14084
8502,-0.42975
8503,-0.42975
8504,-0.14084
8505,-0.14084
8506,-0.71178
8507,-0.71178
8508,-0.71178
8509,-0.42975
8510,-0.42975
8511,-0.14084
8512,-0.42975
8513,-0.42975
8514,-0.14084
8515,-0.42975
8516,-0.42975
8517,-0.14084
8518,-0.42975
8519,-0.14084
8520,0.14807
8521,-0.14084
8522,-0.14084
8523,-0.14084
8524,-0.14084
8525,0.14807
8526,-0.42975
8527,0.14807
8528,-0.42975
8529,-0.42975
8530,-0.42975
8531,-0.42975
8532,-0.42975
8533,-0.71178
8534,-0.42975
8535,-1.0007
8536,-0.71178
8537,-0.14084
8538,-0.71178
8539,-0.14084
8540,-0.14084
8541,-0.42975
8542,-0.14084
8543,-0.14084
8544,-0.14084
8545,-0.42975
8546,-0.42975
8547,-0.42975
8548,-0.42975
8549,-0.14084
8550,-0.14084
8551,-0.14084
8552,-0.14084
8553,-0.14084
8554,-0.42975
8555,-0.14084
8556,-0.14084
8557,-0.14084
8558,0.14807
8559,-0.14084
8560,0.14807
8561,0.14807
8562,0.14807
8563,0.14807
8564,0.14807
8565,0.43011
8566,0.14807
8567,0.43011
8568,0.14807
8569,0.14807
8570,0.14807
8571,0.14807
8572,0.14807
8573,0.14807
8574,-0.14084
8575,-0.14084
8576,0.14807
8577,-0.14084
8578,-0.14084
8579,-0.14084
8580,-0.14084
8581,-0.42975
8582,0.14807
8583,-0.14084
8584,0.14807
8585,0.14807
8586,-0.14084
8587,0.14807
8588,0.14807
8589,0.14807
8590,0.14807
8591,0.43011
8592,0.14807
8593,0.14807
8594,0.14807
8595,0.14807
8596,-0.14084
8597,-0.14084
8598,-0.42975
8599,-0.71178
8600,-0.71178
8601,-0.71178
8602,-0.71178
8603,-0.71178
8604,-0.71178
8605,-0.71178
8606,-0.42975
8607,-0.42975
8608,-0.71178
8609,-0.42975
8610,-0.42975
8611,-0.14084
8612,-0.14084
8613,-0.14084
8614,-0.14084
8615,0.14807
8616,0.14807
8617,0.14807
8618,-0.14084
8619,-0.14084
8620,-0.42975
8621,-0.14084
8622,-0.14084
8623,0.14807
8624,0.14807
8625,0.43011
8626,0.14807
8627,0.14807
8628,0.14807
8629,0.43011
8630,0.43011
8631,0.43011
8632,0.43011
8633,0.43011
8634,0.43011
8635,0.43011
8636,0.43011
8637,0.14807
8638,0.43011
8639,0.14807
8640,0.14807
